file_name,id,sentence,ann1_emotion,ann2_emotion
ib_and_l.emmood,23:23,"In those days there was no factory nor any town house, nothing but the great farm, with its scanty-bearing fields, in which could be seen a few herd of cattle, and one or two farm laborers.",N:N,N:N
ib_and_l.emmood,24:24,"The rushing of the water through the sluices, and the scream of the wild ducks, were almost the only signs of active life at Silkborg.",N:N,N:N
ib_and_l.emmood,25:25,"After the firewood had been unloaded, Christina's father bought a whole bundle of eels and a sucking-pig, which were all placed in a basket in the stern of the boat.",N:N,N:N
ib_and_l.emmood,26:26,"Then they returned again up the stream; and as the wind was favorable, two sails were hoisted, which carried the boat on as well as if two horses had been harnessed to it.",N:N,N:N
ib_and_l.emmood,27:27,"As they sailed on, they came by chance to the place where the boatman's assistant lived, at a little distance from the bank of the river.",N:N,N:N
ib_and_l.emmood,28:28,"The boat was moored; and the two men, after desiring the children to sit still, both went on shore. they obeyed this order for a very short time, and then forgot it altogether.",N:N,N:N
ib_and_l.emmood,29:29,"First they peeped into the basket containing the eels and the sucking-pig; then they must needs pull out the pig and take it in their hands, and feel it, and touch it; and as they both wanted to hold it at the same time, the consequence was that they let it fall into the water, and the pig sailed away with the stream.",Su-:N,-:S
ib_and_l.emmood,30:30,Here was a terrible disaster.,Su-:N,-:S
ib_and_l.emmood,31:31,"Ib jumped ashore, and ran a little distance from the boat.",N:N,N:S
ib_and_l.emmood,32:32,"""Oh, take me with you,"" cried Christina; and she sprang after him.",F:N,-:S
ib_and_l.emmood,33:33,"In a few minutes they found themselves deep in a thicket, and could no longer see the boat or the shore.",Su-:N,-:F
ib_and_l.emmood,34:34,"They ran on a little farther, and then Christina fell down, and began to cry.",Sa:Sa,S:S
ib_and_l.emmood,35:35,"Ib helped her up, and said, ""Never mind; follow me.",N:N,N:S
ib_and_l.emmood,36:36,"Yonder is the house.""",N:N,N:S
ib_and_l.emmood,37:37,"But the house was not yonder; and they wandered still farther, over the dry rustling leaves of the last year, and treading on fallen branches that crackled under their little feet; then they heard a loud, piercing cry, and they stood still to listen.",F:N,F:F
ib_and_l.emmood,38:38,"Presently the scream of an eagle sounded through the wood; it was an ugly cry, and it frightened the children; but before them, in the thickest part of the forest, grew the most beautiful blackberries, in wonderful quantities.",F:F,F:F
ib_and_l.emmood,39:39,"They looked so inviting that the children could not help stopping; and they remained there so long eating, that their mouths and cheeks became quite black with the juice.",H:N,H:H
ib_and_l.emmood,40:40,"Presently they heard the frightful scream again, and Christina said, ""We shall get into trouble about that pig.""",F:N,F:F
ib_and_l.emmood,41:41,"""Oh, never mind,"" said Ib; ""we will go home to my father's house.",N:N,N:N
ib_and_l.emmood,42:42,"It is here in the wood.""",N:N,N:N
ib_and_l.emmood,43:43,"So they went on, but the road led them out of the way; no house could be seen, it grew dark, and the children were afraid.",F:F,F:F
ib_and_l.emmood,44:44,The solemn stillness that reigned around them was now and then broken by the shrill cries of the great horned owl and other birds that they knew nothing of.,N:N,F:F
ib_and_l.emmood,45:45,"At last they both lost themselves in the thicket; Christina began to cry, and then Ib cried too; and, after weeping and lamenting for some time, they stretched themselves down on the dry leaves and fell asleep.",Sa:Sa,S:S
ib_and_l.emmood,46:46,The sun was high in the heavens when the two children woke.,N:N,N:N
ib_and_l.emmood,47:47,"They felt cold; but not far from their resting-place, on a hill, the sun was shining through the trees.",N:N,N:S
ib_and_l.emmood,48:48,"They thought if they went there they should be warm, and Ib fancied he should be able to see his father's house from such a high spot.",N:N,N:N
ib_and_l.emmood,49:49,"But they were far away from home now, in quite another part of the forest.",N:N,N:N
ib_and_l.emmood,50:50,"They clambered to the top of the rising ground, and found themselves on the edge of a declivity, which sloped down to a clear transparent lake.",N:N,N:N
ib_and_l.emmood,51:51,"Great quantities of fish could be seen through the clear water, sparkling in the sun's rays; they were quite surprised when they came so suddenly upon such an unexpected sight.",Su+:Su+,+:+
ib_and_l.emmood,52:52,"Close to where they stood grew a hazel-bush, covered with beautiful nuts.",N:N,N:H
ib_and_l.emmood,53:53,"They soon gathered some, cracked them, and ate the fine young kernels, which were only just ripe.",N:N,N:H
ib_and_l.emmood,54:54,But there was another surprise and fright in store for them.,N:N,N:F
ib_and_l.emmood,55:55,"Out of the thicket stepped a tall old woman, her face quite brown, and her hair of a deep shining black; the whites of her eyes glittered like a Moor's; on her back she carried a bundle, and in her hand a knotted stick.",Su-:N,-:F
ib_and_l.emmood,56:56,She was a gypsy.,N:N,N:F
ib_and_l.emmood,57:57,The children did not at first understand what she said.,N:N,N:F
ib_and_l.emmood,58:58,"She drew out of her pocket three large nuts, in which she told them were hidden the most beautiful and lovely things in the world, for they were wishing nuts.",Su+:N,+:F
ib_and_l.emmood,59:59,"Ib looked at her, and as she spoke so kindly, he took courage, and asked her if she would give him the nuts; and the woman gave them to him, and then gathered some more from the bushes for herself, quite a pocket full.",H:N,H:N
ib_and_l.emmood,60:60,Ib and Christina looked at the wishing nuts with wide open eyes.,H:Su+,H:+
ib_and_l.emmood,61:61,"""Is there in this nut a carriage, with a pair of horses?"" asked Ib.",N:N,H:N
ib_and_l.emmood,62:62,"""Yes, there is a golden carriage, with two golden horses,"" replied the woman.",N:N,N:N
ib_and_l.emmood,63:63,"""Then give me that nut,"" said Christina; so Ib gave it to her, and the strange woman tied up the nut for her in her handkerchief.",N:N,N:N
ib_and_l.emmood,64:64,Ib held up another nut.,N:N,N:N
ib_and_l.emmood,65:65,"""Is there, in this nut, a pretty little neckerchief like the one Christina has on her neck?"" asked Ib.",N:N,N:N
ib_and_l.emmood,66:66,"""There are ten neckerchiefs in it,"" she replied, ""as well as beautiful dresses, stockings, and a hat and veil.""",Su+:N,+:N
ib_and_l.emmood,67:67,"""Then I will have that one also,"" said Christina; ""and it is a pretty one too.",H:N,H:N
ib_and_l.emmood,68:68,And then Ib gave her the second nut.,N:N,N:N
ib_and_l.emmood,69:69,The third was a little black thing.,N:N,N:N
ib_and_l.emmood,70:70,"""You may keep that one,"" said Christina; ""it is quite as pretty.""",N:N,N:N
ib_and_l.emmood,71:71,"""What is in it?"" asked Ib.",N:N,N:N
ib_and_l.emmood,72:72,"""The best of all things for you,"" replied the gypsy.",H:N,H:N
ib_and_l.emmood,73:73,So Ib held the nut very tight.,N:N,N:N
ib_and_l.emmood,74:74,"Then the woman promised to lead the children to the right path, that they might find their way home: and they went forward certainly in quite another direction to the one they meant to take; therefore no one ought to speak against the woman, and say that she wanted to steal the children.",N:N,N:N
ib_and_l.emmood,75:75,"In the wild wood-path they met a forester who knew Ib, and, by his help, Ib and Christina reached home, where they found every one had been very anxious about them.",H:F,H:F
ib_and_l.emmood,76:76,"They were pardoned and forgiven, although they really had both done wrong, and deserved to get into trouble; first, because they had let the sucking-pig fall into the water; and, secondly, because they had run away.",N:N,H:N
ib_and_l.emmood,77:77,"Christina was taken back to her father's house on the heath, and Ib remained in the farm-house on the borders of the wood, near the great land ridge.",N:N,N:N
ib_and_l.emmood,78:78,"The first thing Ib did that evening was to take out of his pocket the little black nut, in which the best thing of all was said to be enclosed.",N:N,N:N
ib_and_l.emmood,79:79,"He laid it carefully between the door and the door-post, and then shut the door so that the nut cracked directly.",N:N,N:N
ib_and_l.emmood,80:80,"But there was not much kernel to be seen; it was what we should call hollow or worm-eaten, and looked as if it had been filled with tobacco or rich black earth.",Su-:N,-:N
ib_and_l.emmood,81:81,"""It is just what I expected!"" exclaimed Ib.",Su-:N,-:S
ib_and_l.emmood,82:82,"""How should there be room in a little nut like this for the best thing of all?",A:N,A:S
ib_and_l.emmood,83:83,"Christina will find her two nuts just the same; there will be neither fine clothes or a golden carriage in them.""",N:N,N:S
ib_and_l.emmood,84:84,"Winter came; and the new year, and indeed many years passed away; until Ib was old enough to be confirmed, and, therefore, he went during a whole winter to the clergyman of the nearest village to be prepared.",N:N,N:N
ib_and_l.emmood,85:85,"One day, about this time, the boatman paid a visit to Ib's parents, and told them that Christina was going to service, and that she had been remarkably fortunate in obtaining a good place, with most respectable people.",N:N,N:N
ib_and_l.emmood,86:86,"""Only think,"" he said, ""She is going to the rich innkeeper's, at the hotel in Herning, many miles west from here.",N:N,N:N
ib_and_l.emmood,87:87,"She is to assist the landlady in the housekeeping; and, if afterwards she behaves well and remains to be confirmed, the people will treat her as their own daughter.""",N:N,N:N
ib_and_l.emmood,88:88,So Ib and Christina took leave of each other.,N:N,N:N
ib_and_l.emmood,89:89,"People already called them ""the betrothed,"" and at parting the girl showed Ib the two nuts, which she had taken care of ever since the time that they lost themselves in the wood; and she told him also that the little wooden shoes he once carved for her when he was a boy, and gave her as a present, had been carefully kept in a drawer ever since.",N:N,N:H
ib_and_l.emmood,90:90,And so they parted.,N:N,N:N
ib_and_l.emmood,91:91,"After Ib's confirmation, he remained at home with his mother, for he had become a clever shoemaker, and in summer managed the farm for her quite alone.",N:N,N:H
ib_and_l.emmood,92:92,"His father had been dead some time, and his mother kept no farm servants.",N:N,N:N
ib_and_l.emmood,93:93,"Sometimes, but very seldom, he heard of Christina, through a postillion or eel-seller who was passing.",N:N,N:N
ib_and_l.emmood,94:94,"But she was well off with the rich innkeeper; and after being confirmed she wrote a letter to her father, in which was a kind message to Ib and his mother.",N:N,N:N
ib_and_l.emmood,95:95,"In this letter, she mentioned that her master and mistress had made her a present of a beautiful new dress, and some nice under-clothes.",N:N,N:N
ib_and_l.emmood,96:96,"This was, of course, pleasant news.",N:N,N:H
ib_and_l.emmood,97:97,"One day, in the following spring, there came a knock at the door of the house where Ib's old mother lived; and when they opened it, lo and behold, in stepped the boatman and Christina.",Su+:N,+:H
ib_and_l.emmood,98:98,"She had come to pay them a visit, and to spend the day.",N:N,H:H
ib_and_l.emmood,99:99,"A carriage had to come from the Herning hotel to the next village, and she had taken the opportunity to see her friends once more.",N:N,H:H
ib_and_l.emmood,100:100,"She looked as elegant as a real lady, and wore a pretty dress, beautifully made on purpose for her.",N:N,H:H
ib_and_l.emmood,101:101,"There she stood, in full dress, while Ib wore only his working clothes.",N:N,N:N
ib_and_l.emmood,102:102,"He could not utter a word; he could only seize her hand and hold it fast in his own, but he felt too happy and glad to open his lips.",H:H,H:H
ib_and_l.emmood,103:103,"Christina, however, was quite at her ease; she talked and talked, and kissed him in the most friendly manner.",H:N,H:H
ib_and_l.emmood,104:104,"Even afterwards, when they were left alone, and she asked, ""Did you know me again, Ib?"" he still stood holding her hand, and said at last, ""You are become quite a grand lady, Christina, and I am only a rough working man; but I have often thought of you and of old times.""",H:N,H:H
ib_and_l.emmood,105:105,"Then they wandered up the great ridge, and looked across the stream to the heath, where the little hills were covered with the flowering broom.",N:N,H:H
ib_and_l.emmood,106:106,"Ib said nothing; but before the time came for them to part, it became quite clear to him that Christina must be his wife: had they not even in childhood been called the betrothed?",N:N,N:H
ib_and_l.emmood,107:107,"To him it seemed as if they were really engaged to each other, although not a word had been spoken on the subject.",N:N,N:H
ib_and_l.emmood,108:108,"They had only a few more hours to remain together, for Christina was obliged to return that evening to the neighboring village, to be ready for the carriage which was to start the next morning early for Herning.",N:N,N:N
ib_and_l.emmood,109:109,Ib and her father accompanied her to the village.,N:N,N:N
ib_and_l.emmood,110:110,"It was a fine moonlight evening; and when they arrived, Ib stood holding Christina's hand in his, as if he could not let her go.",N:N,N:H
ib_and_l.emmood,111:111,"His eyes brightened, and the words he uttered came with hesitation from his lips, but from the deepest recesses of his heart: ""Christina, if you have not become too grand, and if you can be contented to live in my mother's house as my wife, we will be married some day.",H:H,H:H
ib_and_l.emmood,112:112,"But we can wait for a while.""",N:N,N:H
ib_and_l.emmood,113:113,"""Oh yes,"" she replied; ""Let us wait a little longer, Ib.",H:N,H:N
ib_and_l.emmood,114:114,"I can trust you, for I believe that I do love you.",H:H,H:H
ib_and_l.emmood,115:115,"But let me think it over.""",Su-:N,-:N
ib_and_l.emmood,116:116,Then he kissed her lips; and so they parted.,H:N,H:H
ib_and_l.emmood,117:117,"On the way home, Ib told the boatman that he and Christina were as good as engaged to each other; and the boatman found out that he had always expected it would be so, and went home with Ib that evening, and remained the night in the farmhouse; but nothing further was said of the engagement.",N:N,N:N
ib_and_l.emmood,118:118,"During the next year, two letters passed between Ib and Christina.",N:N,N:N
ib_and_l.emmood,119:119,"They were signed, ""Faithful till death;"" but at the end of that time, one day the boatman came over to see Ib, with a kind greeting from Christina.",N:N,N:N
ib_and_l.emmood,120:120,"He had something else to say, which made him hesitate in a strange manner.",N:F,N:F
ib_and_l.emmood,121:121,"At last it came out that Christina, who had grown a very pretty girl, was more lucky than ever.",N:N,N:H
ib_and_l.emmood,122:122,"She was courted and admired by every one; but her master's son, who had been home on a visit, was so much pleased with Christina that he wished to marry her.",Su-:H,-:H
ib_and_l.emmood,123:123,"He had a very good situation in an office at Copenhagen, and as she had also taken a liking for him, his parents were not unwilling to consent.",N:N,N:H
ib_and_l.emmood,124:124,"But Christina, in her heart, often thought of Ib, and knew how much he thought of her; so she felt inclined to refuse this good fortune, added the boatman.",N:N,N:N
ib_and_l.emmood,125:125,"At first Ib said not a word, but he became as white as the wall, and shook his head gently, and then he spoke,- ""Christina must not refuse this good fortune.""",Sa:Sa,S:S
ib_and_l.emmood,126:126,"""Then will you write a few words to her?"" said the boatman.",N:N,N:S
ib_and_l.emmood,127:127,"Ib sat down to write, but he could not get on at all.",Sa:N,S:S
ib_and_l.emmood,128:128,"The words were not what he wished to say, so he tore up the page.",N:N,S:S
ib_and_l.emmood,129:129,"The following morning, however, a letter lay ready to be sent to Christina, and the following is what he wrote:- ""The letter written by you to your father I have read, and see from it that you are prosperous in everything, and that still better fortune is in store for you.",N:N,S:S
ib_and_l.emmood,130:130,"Ask your own heart, Christina, and think over carefully what awaits you if you take me for your husband, for I possess very little in the world.",N:N,S:S
ib_and_l.emmood,131:131,Do not think of me or of my position; think only of your own welfare.,N:N,S:S
ib_and_l.emmood,132:132,"You are bound to me by no promises; and if in your heart you have given me one, I release you from it.",N:N,S:S
ib_and_l.emmood,133:133,"May every blessing and happiness be poured out upon you, Christina.",N:N,S:S
ib_and_l.emmood,134:134,Heaven will give me the heart's consolation.,N:N,S:S
ib_and_l.emmood,135:135,"Ever your sincere friend, IB.""",N:N,S:S
ib_and_l.emmood,136:136,"This letter was sent, and Christina received it in due time.",N:N,N:N
ib_and_l.emmood,137:137,"In the course of the following November, her banns were published in the church on the heath, and also in Copenhagen, where the bridegroom lived.",N:N,N:N
ib_and_l.emmood,138:138,"She was taken to Copenhagen under the protection of her future mother-in-law, because the bridegroom could not spare time from his numerous occupations for a journey so far into Jutland.",N:N,N:N
ib_and_l.emmood,139:139,"On the journey, Christina met her father at one of the villages through which they passed, and here he took leave of her.",N:N,N:N
ib_and_l.emmood,140:140,"Very little was said about the matter to Ib, and he did not refer to it; his mother, however, noticed that he had grown very silent and pensive.",Sa:Sa,S:S
ib_and_l.emmood,141:141,"Thinking as he did of old times, no wonder the three nuts came into his mind which the gypsy woman had given him when a child, and of the two which he had given to Christina.",N:N,N:N
ib_and_l.emmood,142:142,"These wishing nuts, after all, had proved true fortune-tellers.",N:N,N:N
ib_and_l.emmood,143:143,"One had contained a gilded carriage and noble horses, and the other beautiful clothes; all of these Christina would now have in her new home at Copenhagen.",N:N,N:N
ib_and_l.emmood,144:144,Her part had come true.,N:N,N:N
ib_and_l.emmood,145:145,And for him the nut had contained only black earth.,N:N,N:N
ib_and_l.emmood,146:146,The gypsy woman had said it was the best for him.,N:N,N:N
ib_and_l.emmood,147:147,"Perhaps it was, and this also would be fulfilled.",N:N,N:N
ib_and_l.emmood,148:148,He understood the gypsy woman's meaning now.,H:N,H:N
ib_and_l.emmood,149:149,The black earth- the dark grave- was the best thing for him now.,N:N,N:S
ib_and_l.emmood,150:150,"Again years passed away; not many, but they seemed long years to Ib.",N:N,N:S
ib_and_l.emmood,151:151,"The old innkeeper and his wife died one after the other; and the whole of their property, many thousand dollars, was inherited by their son.",N:N,N:N
ib_and_l.emmood,152:152,"Christina could have the golden carriage now, and plenty of fine clothes.",N:N,N:N
ib_and_l.emmood,153:153,"During the two long years which followed, no letter came from Christina to her father; and when at last her father received one from her, it did not speak of prosperity or happiness.",Su-:N,-:N
ib_and_l.emmood,154:154,Poor Christina!,Sa:N,S:S
ib_and_l.emmood,155:155,"Neither she nor her husband understood how to economize or save, and the riches brought no blessing with them, because they had not asked for it.",N:N,S:S
ib_and_l.emmood,156:156,"Years passed; and for many summers the heath was covered with bloom; in winter the snow rested upon it, and the rough winds blew across the ridge under which stood Ib's sheltered home.",N:N,N:N
ib_and_l.emmood,157:157,"One spring day the sun shone brightly, and he was guiding the plough across his field.",N:N,N:N
ib_and_l.emmood,158:158,"The ploughshare struck against something which he fancied was a firestone, and then he saw glittering in the earth a splinter of shining metal which the plough had cut from something which gleamed brightly in the furrow.",N:N,N:+
ib_and_l.emmood,159:159,"He searched, and found a large golden armlet of superior workmanship, and it was evident that the plough had disturbed a Hun's grave.",Su+:N,N:+
ib_and_l.emmood,160:160,"He searched further, and found more valuable treasures, which Ib showed to the clergyman, who explained their value to him.",Su+:N,+:H
ib_and_l.emmood,161:161,"Then he went to the magistrate, who informed the president of the museum of the discovery, and advised Ib to take the treasures himself to the president.",N:N,N:H
ib_and_l.emmood,162:162,"""You have found in the earth the best thing you could find,"" said the magistrate.",H:N,H:H
ib_and_l.emmood,163:163,"""The best thing,"" thought Ib; ""the very best thing for me,- and found in the earth!",Su+:N,H:H
ib_and_l.emmood,164:164,"Well, if it really is so, then the gypsy woman was right in her prophecy.""",H:N,H:H
ib_and_l.emmood,165:165,So Ib went in the ferry-boat from Aarhus to Copenhagen.,N:N,N:N
ib_and_l.emmood,166:166,"To him who had only sailed once or twice on the river near his own home, this seemed like a voyage on the ocean; and at length he arrived at Copenhagen.",N:N,N:N
ib_and_l.emmood,167:167,The value of the gold he had found was paid to him; it was a large sum- six hundred dollars.,N:N,H:H
ib_and_l.emmood,168:168,"Then Ib of the heath went out, and wandered about in the great city.",N:N,N:N
ib_and_l.emmood,169:169,"On the evening before the day he had settled to return with the captain of the passage-boat, Ib lost himself in the streets, and took quite a different turning to the one he wished to follow.",N:N,N:N
ib_and_l.emmood,170:170,He wandered on till he found himself in a poor street of the suburb called Christian's Haven.,N:N,N:N
ib_and_l.emmood,171:171,Not a creature could be seen.,N:N,N:N
ib_and_l.emmood,172:172,"At last a very little girl came out of one of the wretched-looking houses, and Ib asked her to tell him the way to the street he wanted; she looked up timidly at him, and began to cry bitterly.",Sa:Sa,S:S
ib_and_l.emmood,173:173,He asked her what was the matter; but what she said he could not understand.,N:N,S:S
ib_and_l.emmood,174:174,"So he went along the street with her; and as they passed under a lamp, the light fell on the little girl's face.",N:N,N:S
ib_and_l.emmood,175:175,"A strange sensation came over Ib, as he caught sight of it.",Su+:F,+:F
ib_and_l.emmood,176:176,"The living, breathing embodiment of Little Christina stood before him, just as he remembered her in the days of her childhood.",Su+:N,+:N
ib_and_l.emmood,177:177,"He followed the child to the wretched house, and ascended the narrow, crazy staircase which led to a little garret in the roof.",N:N,N:N
ib_and_l.emmood,178:178,"The air in the room was heavy and stifling, no light was burning, and from one corner came sounds of moaning and sighing.",Sa:N,S:S
ib_and_l.emmood,179:179,It was the mother of the child who lay there on a miserable bed.,N:N,S:S
ib_and_l.emmood,180:180,"With the help of a match, Ib struck a light, and approached her.",N:N,S:S
ib_and_l.emmood,181:181,"""Can I be of any service to you?"" he asked.",N:N,N:S
ib_and_l.emmood,182:182,"""This little girl brought me up here; but I am a stranger in this city.",N:N,N:S
ib_and_l.emmood,183:183,"Are there no neighbors or any one whom I can call?""",N:N,N:S
ib_and_l.emmood,184:184,"Then he raised the head of the sick woman, and smoothed her pillow.",N:N,N:S
ib_and_l.emmood,185:185,He started as he did so.,N:Su+,N:+
ib_and_l.emmood,186:186,It was Christina of the heath!,Su+:N,+:+
ib_and_l.emmood,187:187,"No one had mentioned her name to Ib for years; it would have disturbed his peace of mind, especially as the reports respecting her were not good.",N:N,+:+
ib_and_l.emmood,188:188,The wealth which her husband had inherited from his parents had made him proud and arrogant.,N:N,N:S
ib_and_l.emmood,189:189,"He had given up his certain appointment, and travelled for six months in foreign lands, and, on his return, had lived in great style, and got into terrible debt.",N:N,N:S
ib_and_l.emmood,190:190,"For a time he had trembled on the high pedestal on which he had placed himself, till at last he toppled over, and ruin came.",N:N,N:S
ib_and_l.emmood,191:191,"His numerous merry companions, and the visitors at his table, said it served him right, for he had kept house like a madman.",N:N,N:S
ib_and_l.emmood,192:192,One morning his corpse was found in the canal.,N:N,N:S
ib_and_l.emmood,193:193,The cold hand of death had already touched the heart of Christina.,Sa:N,S:S
ib_and_l.emmood,194:194,"Her youngest child, looked for in the midst of prosperity, had sunk into the grave when only a few weeks old; and at last Christina herself became sick unto death, and lay, forsaken and dying, in a miserable room, amid poverty she might have borne in her younger days, but which was now more painful to her from the luxuries to which she had lately been accustomed.",Sa:Sa,S:S
ib_and_l.emmood,195:195,"It was her eldest child, also a Little Christina, whom Ib had followed to her home, where she suffered hunger and poverty with her mother.",N:N,S:S
ib_and_l.emmood,196:196,"It makes me unhappy to think that I shall die, and leave this poor child,"" sighed she.",Sa:Sa,S:S
ib_and_l.emmood,197:197,"""Oh, what will become of her?""",Sa:N,S:S
ib_and_l.emmood,198:198,She could say no more.,N:N,S:S
ib_and_l.emmood,199:199,"Then Ib brought out another match, and lighted a piece of candle which he found in the room, and it threw a glimmering light over the wretched dwelling.",N:N,S:S
ib_and_l.emmood,200:200,"Ib looked at the little girl, and thought of Christina in her young days.",N:N,N:S
ib_and_l.emmood,201:201,"For her sake, could he not love this child, who was a stranger to him?",N:N,N:S
ib_and_l.emmood,202:202,"As he thus reflected, the dying woman opened her eyes, and gazed at him.",N:N,N:S
ib_and_l.emmood,203:203,Did she recognize him?,N:N,N:N
ib_and_l.emmood,204:204,He never knew; for not another word escaped her lips.,Sa:N,S:S
ib_and_l.emmood,205:205,* * * * * * *,N:N,N:N
ib_and_l.emmood,206:206,"In the forest by the river Gudenau, not far from the heath, and beneath the ridge of land, stood the little farm, newly painted and whitewashed.",N:N,N:H
ib_and_l.emmood,207:207,"The air was heavy and dark; there were no blossoms on the heath; the autumn winds whirled the yellow leaves towards the boatman's hut, in which strangers dwelt; but the little farm stood safely sheltered beneath the tall trees and the high ridge.",N:N,N:N
ib_and_l.emmood,208:208,"The turf blazed brightly on the hearth, and within was sunlight, the sparkling light from the sunny eyes of a child; the birdlike tones from the rosy lips ringing like the song of a lark in spring.",N:N,H:N
ib_and_l.emmood,209:209,All was life and joy.,H:N,H:H
ib_and_l.emmood,210:210,Little Christina sat on Ib's knee.,N:N,H:H
ib_and_l.emmood,211:211,"Ib was to her both father and mother; her own parents had vanished from her memory, as a dream-picture vanishes alike from childhood and age.",N:N,H:N
ib_and_l.emmood,212:212,"Ib's house was well and prettily furnished; for he was a prosperous man now, while the mother of the little girl rested in the churchyard at Copenhagen, where she had died in poverty.",H:N,H:N
ib_and_l.emmood,213:213,"Ib had money now- money which had come to him out of the black earth; and he had Christina for his own, after all.",N:N,H:H
the_queen_bee.emmood,0:0,"Two kings"" sons once upon a time went into the world to seek their fortunes; but they soon fell into a wasteful foolish way of living, so that they could not return home again.",N:N,N:N
the_queen_bee.emmood,1:1,"Then their brother, who was a little insignificant dwarf, went out to seek for his brothers: but when he had found them they only laughed at him, to think that he, who was so young and simple, should try to travel through the world, when they, who were so much wiser, had been unable to get on.",D:D,D:D
the_queen_bee.emmood,2:2,"However, they all set out on their journey together, and came at last to an anthill.",N:N,N:N
the_queen_bee.emmood,3:3,"The two elder brothers would have pulled it down, in order to see how the poor ants in their fright would run about and carry off their eggs.",N:A,N:A
the_queen_bee.emmood,4:4,"But the little dwarf said, ""Let the poor things enjoy themselves, I will not suffer you to trouble them.""",N:D,N:D
the_queen_bee.emmood,5:5,"So on they went, and came to a lake where many many ducks were swimming about.",N:N,N:N
the_queen_bee.emmood,6:6,"The two brothers wanted to catch two, and roast them.",N:N,N:N
the_queen_bee.emmood,7:7,"But the dwarf said, ""Let the poor things enjoy themselves, you shall not kill them.""",N:D,N:D
the_queen_bee.emmood,8:8,"Next they came to a bees""-nest in a hollow tree, and there was so much honey that it ran down the trunk; and the two brothers wanted to light a fire under the tree and kill the bees, so as to get their honey.",N:N,N:N
the_queen_bee.emmood,9:9,"But the dwarf held them back, and said, ""Let the pretty insects enjoy themselves, I cannot let you burn them.""",N:D,N:D
the_queen_bee.emmood,10:10,"At length the three brothers came to a castle: and as they passed by the stables they saw fine horses standing there, but all were of marble, and no man was to be seen.",N:N,N:N
the_queen_bee.emmood,11:11,"Then they went through all the rooms, till they came to a door on which were three locks: but in the middle of the door was a wicket, so that they could look into the next room.",N:N,N:N
the_queen_bee.emmood,12:12,"There they saw a little grey old man sitting at a table; and they called to him once or twice, but he did not hear: however, they called a third time, and then he rose and came out to them.",N:N,N:N
the_queen_bee.emmood,13:13,"He said nothing, but took hold of them and led them to a beautiful table covered with all sorts of good things: and when they had eaten and drunk, he showed each of them to a bed-chamber.",N:N,N:N
the_queen_bee.emmood,14:14,"The next morning he came to the eldest and took him to a marble table, where there were three tablets, containing an account of the means by which the castle might be disenchanted.",N:N,N:N
the_queen_bee.emmood,15:15,"The first tablet said: ""In the wood, under the moss, lie the thousand pearls belonging to the king""s daughter; they must all be found: and if one be missing by set of sun, he who seeks them will be turned into marble.""",N:N,N:N
the_queen_bee.emmood,16:16,"The eldest brother set out, and sought for the pearls the whole day: but the evening came, and he had not found the first hundred: so he was turned into stone as the tablet had foretold.",N:N,N:N
the_queen_bee.emmood,17:17,The next day the second brother undertook the task; but he succeeded no better than the first; for he could only find the second hundred of the pearls; and therefore he too was turned into stone.,N:N,N:N
the_queen_bee.emmood,18:18,"At last came the little dwarf""s turn; and he looked in the moss; but it was so hard to find the pearls, and the job was so tiresome!--so he sat down upon a stone and cried.",Sa:Sa,S:S
the_queen_bee.emmood,19:19,"And as he sat there, the king of the ants (whose life he had saved) came to help him, with five thousand ants; and it was not long before they had found all the pearls and laid them in a heap.",N:N,N:N
the_queen_bee.emmood,20:20,"The second tablet said: ""The key of the princess""s bed-chamber must be fished up out of the lake.""",N:N,N:N
the_queen_bee.emmood,21:21,"And as the dwarf came to the brink of it, he saw the two ducks whose lives he had saved swimming about; and they dived down and soon brought in the key from the bottom.",N:N,N:N
the_queen_bee.emmood,22:22,The third task was the hardest.,N:N,N:N
the_queen_bee.emmood,23:23,"It was to choose out the youngest and the best of the king""s three daughters.",N:N,N:N
the_queen_bee.emmood,24:24,"Now they were all beautiful, and all exactly alike: but he was told that the eldest had eaten a piece of sugar, the next some sweet syrup, and the youngest a spoonful of honey; so he was to guess which it was that had eaten the honey.",N:N,N:N
the_queen_bee.emmood,25:25,"Then came the queen of the bees, who had been saved by the little dwarf from the fire, and she tried the lips of all three; but at last she sat upon the lips of the one that had eaten the honey: and so the dwarf knew which was the youngest.",N:N,N:N
the_queen_bee.emmood,26:26,"Thus the spell was broken, and all who had been turned into stones awoke, and took their proper forms.",N:N,N:H
the_queen_bee.emmood,27:27,"And the dwarf married the youngest and the best of the princesses, and was king after her father""s death; but his two brothers married the other two sisters.",N:H,N:H
the_four_clever_brothers.emmood,0:0,"""Dear children,"" said a poor man to his four sons, ""I have nothing to give you; you must go out into the wide world and try your luck.",Sa:N,S:N
the_four_clever_brothers.emmood,1:1,"Begin by learning some craft or another, and see how you can get on.""",N:N,N:N
the_four_clever_brothers.emmood,2:2,"So the four brothers took their walking-sticks in their hands, and their little bundles on their shoulders, and after bidding their father goodbye, went all out at the gate together.",N:N,N:N
the_four_clever_brothers.emmood,3:3,"When they had got on some way they came to four crossways, each leading to a different country.",N:N,N:N
the_four_clever_brothers.emmood,4:4,"Then the eldest said, ""Here we must part; but this day four years we will come back to this spot, and in the meantime each must try what he can do for himself.""",Sa:N,S:N
